timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full
9/23/2020 7:08:44|NNN000067|BL-2-062 Desert Moon Motel 1701 E Fremont 1986.tif|Desert Moon Motel flag mounted pylon and individual lettering signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Desert Moon Motel sign in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>1701 Fremont St, Las Vegas, NV 89101</p>|36.163698, -115.126411|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072782|Exterior|||1986||<p><p>Exterior view of the Desert Moon Motel sign in Las Vegas, NV during the day.</p></p><p></p><p><p>1701 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Desert Moon Motel sign in Las Vegas, NV during the day.</p><p></p><p><p>1701 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 7:18:45|NNN000068|BL-2-063 Starview 1017Nevada Hwy 1986.tif|Starview Motel, Boulder City flag mounted pylon and marquee sign, Nevada: photographic print|<p>Exterior of the now closed Starview Motel in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072783|Exterior|||1986||<p><p>Exterior of the now closed Starview Motel in Boulder City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior of the now closed Starview Motel in Boulder City, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 7:35:39|NNN000069|BL-2-064 Bob's All Family 761 Nevada Hwy Boulder City, NV .tif|Bob's All Family Restaurant flag mounted pylon sign, Boulder City, Nevada: photographic print|<p>Exterior view of Bob's All Family Restaurant in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072784|Exterior|||1986||<p><p>Exterior view of Bob's All Family Restaurant in Boulder City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Bob's All Family Restaurant in Boulder City, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 7:39:13|NNN000070|BL-2-065 Coffee Cup Cafe 558 Nevada HWY .tif; BL-2-066 Coffee CupCafe 558 Nevada Highway.tif|Coffee Cup Cafe flag mounted pylon sign, Boulder City, Nevada: photographic print|<p>Exterior views of the Coffee Cup Cafe in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>508 Nevada Highway, Boulder City, NV 89005</p>|35.977847, -114.838025|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072785|Exterior|||1986||<p><p>Exterior views of the Coffee Cup Cafe in Boulder City, NV during the day.</p></p><p></p><p><p>508 Nevada Highway, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior views of the Coffee Cup Cafe in Boulder City, NV during the day. </p><p></p><p><p>508 Nevada Highway, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 7:48:02|NNN000071|BL-2-067 Sands Motel 1986.tif|Sands Motel flag mounted, marquee and wall mounted signs, Boulder City, Nevada: photographic print|<p>Exterior view of the Sands Motel in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>400-498 Avenue B, Boulder City, NV 89005</p>|35.978787, -114.837821|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072786|Exterior|||1986||<p><p>Exterior view of the Sands Motel in Boulder City, NV during the day.</p></p><p></p><p><p>400-498 Avenue B, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Sands Motel in Boulder City, NV. </p><p></p><p><p>400-498 Avenue B, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 7:57:52|NNN000072|BL-2-068 Hitching Post Motel 805 Nevada Hwy.tif|Hitchin' Post Motel flag mounted marquee and wall sign, Las Vegas, Nevada: photographic print|<p>Exterior view of the Hitching Motel in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072787|Exterior|||XXXX||<p><p>Exterior view of the Hitching Motel in Las Vegas, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Hitching Motel in Las Vegas, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 8:03:31|NNN000073|BL-2-069 Boulder Bowl 1986.tif|Boulder Bowl lettering sign, Boulder City, Nevada: photographic print|<p>Exterior view of Boulder Bowl in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>504 California Ave, Boulder City, NV 89005</p>|35.977925, -114.835110|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072788|Exterior|||1986||<p><p>Exterior view of Boulder Bowl in Boulder City, NV during the day.</p></p><p></p><p><p>504 California Ave, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Boulder Bowl in Boulder City, NV. </p><p></p><p><p>504 California Ave, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 8:07:16|NNN000074|BL-2-070 Desert Inn Motel 1986.tif|Desert Inn Motel monument sign, Boulder City, Nevada: photographic print|<p>Exterior view of the Desert Inn Motel in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072789|Exterior||Not actually sure where this is, I'm gonna be real|1986||<p><p>Exterior view of the Desert Inn Motel in Boulder City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Desert Inn Motel in Boulder City, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 8:13:08|NNN000075|BL-2-071Traveler's Mohave Motel 7040NV Hwy.tif|Traveler's Mohave Motel flag mounted pylon and marquee sign, Boulder City, Nevada: photographic print|<p>Exterior view of Traveler's Mohave Motel in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072790|Exterior||No idea where this one is, either|XXXX||<p><p>Exterior view of Traveler's Mohave Motel in Boulder City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Traveler's Mohave Motel in L*, Nevada: photographic print.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 8:15:27|NNN000076|BL-2-072Harry's Cafe 512 Nevada Hwy.tif|Harry's Cafe flag mounted pylon and wall signs, Boulder City, Nevada: photographic print|<p>Exterior view of Harry's Cafe in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072791|Exterior||Uncertain where this is or when photograph was taken|XXXX||<p><p>Exterior view of Harry's Cafe in Boulder City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Harry's Cafe in ????, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/24/2020 19:45:41|NNN000077|LV-1-001_Hotel National 1920's.tif|Hotel National flag mounted wall sign and lettering, Las Vegas, Nevada: photographic print|<p>Exterior view of the Hotel National in Las Vegas, NV during the day.</p>|Unknown|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072792|Exterior|||1920~/1929~||<p><p>Exterior view of the Hotel National in Las Vegas, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Hotel National in Las Vegas, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/30/2020 5:36:28|NNN000078|Shots of the YESCO sign boneyard including detail shots of signs such as the showgirl from the Paradise Hotel, DelWebb's Nevada club sign, the Golden Nugget Casino Marquis and sign, the horse from Hacienda Hotel, and the crown from Royal Nevada. The boneyard is now referred to as the Neon Museum.|Neon signs along Fremont Street, Las Vegas, Nevada: photographic print|<p>View of Fremont Street in Las Vegas, NV during the day.</p>|Unknown|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072793|Exterior|||1920~/1929~||<p><p>View of Fremont Street in Las Vegas, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>View of Freemont Street in Las Vegas, NV during the day. Dates shown are n*-40's. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/30/2020 5:43:37|NNN000079|LV-1-004_Las Vegas Club 1930's.tif|Las Vegas Club flag mounted wall sign, lettering, and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Las Vegas Club in Las Vegas, NV during the day.</p>|Unknown|XXXX||<p>18 Fremont Street, Las Vegas, NV 89101</p>||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072794|Exterior|||1930~/1939~||<p><p>Exterior view of the Las Vegas Club in Las Vegas, NV during the day.</p></p><p></p><p><p>18 Fremont Street, Las Vegas, NV 89101</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Las Vegas Club in Las Vegas, NV during the day. </p><p></p><p><p>18 Fremont Street, Las Vegas, NV 89101</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/30/2020 5:56:45|NNN000080|LV-1-005_2nd & Fremont Sts.tif; LV-1-006_2nd & Fremont ST 1940's.tif; LV-1-011_2nd & Fremont 1950's.tif|2nd and Fremont, Las Vegas, Nevada: photographic print|<p>View of the intersection of Second Street and Freemont Street during the day. Dates shown are from the 1940's -1950's.</p>|Unknown, Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/CNE/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072795|Exterior|||XXXX; 1940~/1949~; 1950~/1959~||<p><p>View of the intersection of Second Street and Freemont Street during the day. Dates shown are from the 1940's -1950's.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>View of the intersection of Second Street and Freemont Street during the day. Dates shown are n*-1950's. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/30/2020 6:11:06|NNN000081|LV-1-008_El Rancho 1940's.tif; LV-1-009_El Rancho 1940's-1950's.tif|El Rancho monument signs, Las Vegas, Nevada: photographic print|<p>Exterior view of El Rancho in Las Vegas, NV during the day. Dates shown are from the 1940's and 1950's.</p>|Unknown|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072796|Exterior|||1940~/1949~; 1950~/1959~||<p><p>Exterior view of El Rancho in Las Vegas, NV during the day. Dates shown are from the 1940's and 1950's.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of El Rancho in Las Vegas, NV during the day. Dates shown are from the 1940's and 1950's. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/30/2020 6:28:21|NNN000082|LV-1-010_Frontier Club late 19040'.tif|Frontier Club flag mounted wall and banenr signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Frontier Club before demolition in Las Vegas, NV at night with signs lit up.</p>|Unknown|1933~/1937~||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072797|Exterior|||1945~/1949~||<p><p>Exterior view of the Frontier Club before demolition in Las Vegas, NV at night with signs lit up.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Frontier Club before demolition in Las Vegas, NV at night with signs lit up. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
