timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full|color-tags
10/6/2020 6:07:49|NNN000119|LV-1-065 El Sombrero Cafe 1986.tif|El Sombrero Cafe flag mounted sign, Las Vegas, Nevada: photographic print|<p>Exterior view of El Sombrero Cafe at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072834|Exterior|||1986||<p><p>Exterior view of El Sombrero Cafe at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of El Sombrero Cafe at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,green,teal,pink
10/6/2020 6:13:25|NNN000120|LV-1-066 Desert Rose Motel 1986.tif|Desert Rose Motel monument and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Desert Rose Motel at night.</p>|Miller, Chelsea S.|1953||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072835|Exterior||http://www.lvstriphistory.com/ie/carlo1.htm|1986||<p><p>Exterior view of the Desert Rose Motel at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Desert Rose Motel at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,green,blue,pink
10/6/2020 6:16:47|NNN000121|LV-1-067 Comet Motel 1986.tif|Comet Motel sign, Las Vegas, Nevada: photographic print|<p>Exterior view of the Comet Motel at night.</p>|Miller, Chelsea S.|1960,1961,1962,1963,1964,1965||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072836|Interior|||1986||<p><p>Exterior view of the Comet Motel at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Interior</p></br>|<p>Exterior view of the Comet Motel at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Interior</p></br>|red,blue,orange,green
10/6/2020 6:27:59|NNN000122|LV-1-068 Rangler Motel 1986.tif|Rangler Motel flag mounted pylon and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Rangler Motel at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072837|Exterior|||1986||<p><p>Exterior view of the Rangler Motel at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Rangler Motel at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,pink,orange,blue
10/6/2020 6:31:29|NNN000123|LV-1-069Luckly Cuss Motel 1986.tif; LV-1-070 LuckyCussMotel 1986.tif|Lucky Cuss Motel sign, Las Vegas, Nevada: photographic print|<p>Exterior view of the Lucky Cuss Motel at night.</p>|Miller, Chelsea S.|||<p>3305 Fremont St, Las Vegas, NV 89104</p>|36.147799, -115.102417|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072838|Exterior|||1986||<p><p>Exterior view of the Lucky Cuss Motel at night.</p></p><p></p><p><p>3305 Fremont St, Las Vegas, NV 89104</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Lucky Cuss Motel at night. </p><p></p><p><p>3305 Fremont St, Las Vegas, NV 89104</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,pink,orange,purple
10/6/2020 6:37:40|NNN000124|LV-1-071 Railroad Pass 1986.tif|Railroad Pass Casino wall sign, Henderson, Nevada: photographic print|<p>Exterior view of the Railroad Pass Casino at night.</p>|Miller, Chelsea S.|1975||<p>Mission Hills, Henderson, NV 89015</p>|35.972760, -114.911911|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072839|Exterior||https://web.archive.org/web/20120315142836/http://bouldercityreview.com/news/historic-railroad-pass-casinos-amenities-include-ghost-safe-and-profits/|1986||<p><p>Exterior view of the Railroad Pass Casino at night.</p></p><p></p><p><p>Mission Hills, Henderson, NV 89015</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Railroad Pass Casino at night. </p><p></p><p><p>Mission Hills, Henderson, NV 89015</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,pink,green,blue
10/6/2020 6:39:52|NNN000125|LV-1-072 Harry's Cafe 1986 .tif|Harry's Cafe flag mounted well and banner signs, Las Vegas, Nevada: photographic print|<p>Exterior view of Harry's Cafe at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Restaurant -- http://id.worldcat.org/fast/1095907, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072840|Exterior|||1986||<p><p>Exterior view of Harry's Cafe at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Harry's Cafe at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,green,pink,yellow
10/10/2020 10:50:14|NNN000126|1-073 Club Hotel 1986.tif|Club Hotel sign, Las Vegas, Nevada: photographic print|<p>Exterior view of the Club Hotel focusing on the sign at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072841|Exterior|||1986||<p><p>Exterior view of the Club Hotel focusing on the sign at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Club Hotel focusing on the sign at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|pink,blue,green,red
10/10/2020 10:53:31|NNN000127|LV-1-074Cleo's Lounge 1986.tif|Gelo's Lounge marquee sign, Las Vegas, Nevada: photographic print|<p>Exterior view of Gelo's Lounge at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Restaurant -- http://id.worldcat.org/fast/1095907, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072842|Exterior|||1986||<p><p>Exterior view of Gelo's Lounge at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Gelo's Lounge at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,yellow,green,orange
10/10/2020 10:59:56|NNN000128|LV-1-075 Las Vegas Int'l Airport inside Terminal shops 1986.tif; LV-1-076 Excecutive Terminal McCarren Airport 1986.tif|McCarran International Airport banner signs, Las Vegas, Nevada: photographic print|<p>Interior view of the Las Vegas International Airport displaying lit neon signs of terminal shops and executive terminal.</p>|Miller, Chelsea S.|||<p>5757 Wayne Newton Blvd, Las Vegas, NV 89119</p>|36.084034, -115.153683|||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072843|Interior|||1986||<p><p>Interior view of the Las Vegas International Airport displaying lit neon signs of terminal shops and executive terminal.</p></p><p></p><p><p>5757 Wayne Newton Blvd, Las Vegas, NV 89119</p></p><p></p><p></p><p>lit</p><p>unknown</p><p>Interior</p></br>|<p>Interior view of the Las Vegas International Airport displaying lit neon signs of terminal shops and executive terminal. </p><p></p><p><p>5757 Wayne Newton Blvd, Las Vegas, NV 89119</p></p><p></p><p></p><p>lit</p><p>unknown</p><p>Interior</p></br>|
10/10/2020 11:05:59|NNN000129|LV-1-077 Nifty Market 1986 .tif|Nifty Market lettering sign, Las Vegas, Nevada: photographic print|<p>Exterior view of Nifty Market at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072844|Exterior|||1986||<p><p>Exterior view of Nifty Market at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Nifty Market at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,pink,green,blue
10/10/2020 11:18:02|NNN000130|LV-1-078 Poppa Joes Resturant 1986.tif|Poppa Joe's restaurant roof mounted and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of Poppa Joe's restaurant at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Restaurant -- http://id.worldcat.org/fast/1095907, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072845|Exterior|||1986||<p><p>Exterior view of Poppa Joe's restaurant at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Poppa Joe's restaurant at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,pink,green,orange
10/10/2020 11:19:41|NNN000131|LV-1-079 FONG'S GARDEN 1986.tif; LV-1-080 NeonsignDetail 1986.tif|Fong's Garden double mounted pylon sign, Las Vegas, Nevada: photographic print|<p>Exterior view of Fong's Garden at night, detail shot included.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Restaurant -- http://id.worldcat.org/fast/1095907, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072846|Exterior|||1986||<p><p>Exterior view of Fong's Garden at night, detail shot included.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Fong's Garden at night, detail shot included. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|orange,yellow,blue,red
10/10/2020 11:26:21|NNN000132|LV-1-081 Motel Tropicana 1986.tif|Motel Tropicana lettering sign, Las Vegas, Nevada: photographic print|<p>Exterior view of Motel Tropicana at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072847|Exterior|||1986||<p><p>Exterior view of Motel Tropicana at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Motel Tropicana at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|blue,red,pink,teal
10/10/2020 11:32:51|NNN000133|LV-1-082Terible Herbst gas station Sign 1986.tif|Terrible Herbst gas station lettering sign, Las Vegas, Nevada: photographic print|<p>Exterior view of Terrible Herbst gas station at night.</p>|Miller, Chelsea S.|||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072848|Exterior|||1986||<p><p>Exterior view of Terrible Herbst gas station at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Terrible Herbst gas station at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,pink,orange,yellow
10/10/2020 11:37:46|NNN000134|LV-1-083 Neon sign detail 1986.tif|Slipper sign, Las Vegas, Nevada: photographic print|<p>Detail shot of slipper sign, with lit neon.</p>|Miller, Chelsea S.|||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072849||||1986||<p><p>Detail shot of slipper sign, with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Detail shot of slipper sign, with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|
10/10/2020 11:39:22|NNN000135|LV-1-084 Neon sign detail 1986.tif|Neon Shamrock sign, Las Vegas, Nevada: photographic print|<p>Neon shamrock while lit.</p>|Miller, Chelsea S.|||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072850||||1986||<p><p>Neon shamrock while lit.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Neon shamrock while lit. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|
